date,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
2001-03-30,,,,,,,,,,
2001-06-29,,,,,,,,,,
2001-09-28,,,,,,,,,,
2001-12-31,,,,,,,,,,
2002-03-29,,,,,,,,,,
2002-06-28,-33.4060966268308,-25.15101044016222,-27.355481260024906,-22.129907351178353,-10.765272294724218,-5.431376748652425,-3.2229812863511342,-4.959065346987779,-9.794778931004164,-8.447803607672597
2002-09-30,-10.57155437985145,-11.994300926695429,-22.79988395820391,-16.39531728988059,-31.81188942121646,-10.890531743903809,-15.868669566821907,8.304637986609547,-8.245442541033185,5.042498729756334
2002-12-31,36.1967781599807,22.532144822399225,0.21729688373509914,23.66067463562338,8.699809552951544,3.5543705725968127,4.958175490314565,8.950921900436203,-5.669861663374914,15.774584076484487
2003-03-31,8.376207969243547,2.6989181472751755,6.211878259207644,1.4618995096156606,7.533993712514561,0.16864957473310627,-1.9374205364169728,7.05272549001216,1.5069184682822312,3.7985340340720986
2003-06-30,69.22491295965193,34.06577112633131,18.914153976522336,35.51991376324756,-2.060565364122138,19.395007165931037,14.985518854945829,18.23546768933816,6.4149684029575385,15.657671715326218
2003-09-30,16.020261005451104,6.624591650568839,5.091927061961993,14.603820910639008,11.277052446635375,16.78683058372396,18.454939219716728,18.14997050777567,3.2599052353136426,13.924243844029164
2003-12-31,23.965953268878405,18.631738381675028,-2.169561386414101,14.145475953460501,27.599994835967596,10.569521834382831,14.536997096345505,13.899109192343504,3.987257832094207,13.168748681066289
2004-03-31,1.2219525761191508,-2.3637887383462894,1.786206871097934,11.08212815252154,3.833573488810102,16.220245159254628,-0.6123536264083751,0.24327145681534712,9.69145051927685,10.328837458270618
2004-06-30,1.2251701360694034,-6.348237232435339,2.039924351455322,3.7133782764974117,6.328128281886872,4.007800361837443,-6.178328172669212,-8.708999352280467,20.060080792298894,16.604390591118616
2004-09-30,-0.3963545004775887,-11.547291005898966,7.039927804883331,-2.3448024813146953,-14.437309381094826,-9.245502661531013,-9.90443178762425,-3.170508554060741,-4.848538685336864,17.01297506276279
2004-12-31,24.527279425162398,3.827597840378366,12.710168277708773,13.092404979190365,22.461767225784758,25.159803130482295,15.839493034639037,35.59544823629259,15.332613729360741,49.32235300480089
2005-03-31,-13.472292037430966,-4.034440268200104,-4.476122234231069,-1.6334267642716367,-4.942204217344578,-0.6171940651995139,-5.963084563519436,4.539859445598197,-10.961532896718424,3.8768179856499385
2005-06-30,21.039738182845426,2.18716402372309,1.656875009575609,-3.4444100021566504,3.0962104287664047,2.8366014300089337,3.9254726229055628,2.178168993846735,-2.242618297031701,-1.389629262178238
2005-09-30,23.606203987604154,5.397993681550231,6.62941579966336,-0.19775337354050737,4.067781793210756,10.027821409286846,9.629025909287748,4.213016396269009,17.15273988399178,20.838821157349766
2005-12-30,-3.933208940303529,7.65853960370027,0.5448057005360385,11.123957966673986,4.180403369502863,5.4421343556991575,8.358484590071008,14.41882779238147,10.454300647539172,25.791969246949037
2006-03-31,20.959733748217545,5.642829487485212,-0.6105937962583463,12.440658691935152,5.479708463559518,7.81057129221345,6.278228503392741,13.041971256608859,22.831521342073486,24.510956061617037
2006-06-30,-1.660831759672385,-1.168014108059559,2.2882046492057024,-0.14643534157614546,-5.752850568065893,-5.471122383187367,1.6946324652821032,-10.259042662158679,-8.636429936197926,20.829631415831994
2006-09-29,21.47428866655043,17.80960004474955,15.759939927284,13.278309181357246,5.12413896137998,2.3552024665610434,9.060930761374816,-2.000260955523969,7.942060029091492,-7.509988626575881
2006-12-29,9.016660822965468,13.93246343293533,-1.59724012895755,8.332649412225429,7.992957269415295,3.246463540462796,-1.3852707225139564,-6.279327392521836,12.60168797236586,12.716451645365353
2007-03-30,7.109248184687742,-6.029521624235129,5.2786163318326595,2.5402458277241635,0.36450363264493024,3.350710722418701,0.1453601072039845,7.5831842307575945,3.634375797560671,-1.0546447071345821
2007-06-29,-4.092967867182732,1.5132097123105392,14.510902532087519,6.419115798031205,8.6540996508307,3.5293987239063602,6.75576091441471,14.227494036421046,0.23980745792905322,10.136852089983506
2007-09-28,2.4108177596625593,5.139970685520014,10.274693454493258,7.459112653962929,2.640412347529908,-6.142391032963506,4.899414083071324,8.338757577267081,5.716245843606391,20.606976161313675
