date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01176635383108704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08246435830115217,,,,,,,,,-0.215168727029736,,,,,,,,-0.24378698224852202,,,
2003-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16544372144537967,,,,,0.10822766145679741,,,,,,,,,,,,,,0.03963963963963968,,,,-0.06010230179030429,,,,,,,,,,,,,,,,,,,,,,,-0.07973578674215043,,,,,,,,,,,,,,,,,,,,
2003-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16456536164562374,,,,,,,,,,,,,,,,,,,0.053148469093009965,,,,,,,,,,,,,,,,,,0.06848802395209619,,,,,,,,,,,,,,,,,,,,,,,,,,0.022641509433963813,,,
2003-03-31,,,,,,,,,,,0.18264425261244877,,,,,,,,,,,,,,,,,,-0.04116809116809028,,,,,,,,,,,,,,,,,,,-0.040866703236423496,,,,,,,,,,,,,,,,,,0.00816960376532383,,,,,,,,,,,,,,,,,,,,,,,,,,0.11439114391143934,,,
2003-04-30,,,,,,,0.24297520661157024,,,,,,,,,,,,,,,,,,,,,,-0.19952458772839787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016695652173913222,,,,,,,,,,,,,,,,,,,,,,,,,,0.02980132450330686,,,
2003-05-30,,,,,,,,,,,0.2509585221331474,,,,,,,,,,,,,,,,,,,0.14684210526315788,,,,0.09406952965235194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3419078242229536,,,
2003-06-30,,,,,,,0.24383020730503446,,,,0.01198105321816656,,,,,,,,,,,,,,,,,,,-0.06562643414410296,,,,0.023118544023610132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17731629392972204,,,
2003-07-31,,,,,,,0.031746031746031855,,,,0.1464757709251101,,,,,,,,,,,,,,,,,,,-0.10658153241650292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03300970873786635,,,
2003-08-29,,,,,,,-0.14846153846153842,,,,0.11239193083573484,,,,,,,,,,,,,,,,,,,0.13853765805387575,,,,,,,,,,,,-0.022717279788956213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,0.13008130081300817,,,,0.045552677029361055,,,,,,,,,,,,,,,,,,,0.06856591018831448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12861661005040637,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31,,,,,,,0.2326139088729018,,,,0.12389015073301679,,,,,,,,,,,,,,,,,,,0.13737008585630406,,,,,,,,,,,,,,,,,,,,,,,,-0.03092783505156038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,,,,,,,0.1633592736705578,,,,-0.008451221752709959,,,,,,,,,,,,,,,,,,,-0.0441001191895114,,,,,,,,,,,,,,,,,,,,,,,,0.035460992907756506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,-0.07965884385974686,,,,-0.02501389660922737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010638297872328062,,,,-0.054994388327721744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-30,,,,,,,0.2568140520896425,,,,-0.04218928164196123,,,,,,,,,,,,,,,,,,0.18645924627519683,,,,,,,,,,,,,,,,,,,,0.24113475177304977,,,,,,,,,-0.17647058823530182,,,,,,,,,,-0.04094827586206451,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,,,,,,,-0.0520481927710843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14155251141552516,,,-0.22399999999999998,-0.03139013452914796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10456553755522835,,,,,,,,,,,,,0.17071129707112975,,,,,,,,,,,,,,,0.15646258503402488,,,,,,,,,,,,,,,,-0.03687396807921384,,
2004-04-30,,,,,,,,,,,,-0.047408343868520775,,,,,,,,,,,,,,,,,-0.043977900552490956,,,,,,,,,,,,,,,,,,,,0.0013333333333334085,,,,,,,,,,,,,-0.0042887776983561166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-31,,,,,,0.07012831990450619,,,,,,,,,,,,,,,-0.0009341429238672871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8916008614501079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03180565990484574,,
2004-06-30,,,,,,0.19464584495259407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03870967741935505,,,,,,,,,,,,,,,,,,,-0.04201312910287691,,,,,,,,,,,,-0.0007759958613405837,,
2004-07-30,,,,,,-0.060967063770147156,,,,,,-0.07861635220125784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19068298460323718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07377685736477457,,
2004-08-31,,,,,,0.10472636815920389,,,,,,-0.01774744027303743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07980421366249235,,,,,0.02566295979468758,,,,,,,,,,,,0.0788149804360041,,
2004-09-30,,0.12351406204697946,,,,0.09571698881322765,,,,,,-0.036136205698402035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3391191709844865,,
2004-10-29,,0.3522580645161546,,,,0.08472136541229669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07995846313603328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12497581737278485,,
2004-11-30,,0.2795801526717463,,,,0.2400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15026119020792805,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2754716981132077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010318142734402347,,
2004-12-31,,-0.039522744220733985,,,,0.16082939230397542,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03597506678539619,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07721893491124243,,,,,,,,,,,,,,,,,,,-0.1926030402758051,,,,,,,,,,,,,,
2005-01-31,,0.19409937888199402,,,,-0.22608695652173905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12331776984344978,,,,,,,,,,,,,,,-0.13123359580053062,,,,,,,,,,,,,,,,,,
2005-02-28,,0.16671001300388744,,,,0.011916922029281407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1817042606516539,0.06958295557568328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,-0.07111012037448639,,,,0.001865444948424777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035630965005301496,-0.07247298156390658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-29,,-0.13462922966164115,-0.11463450945362519,,,0.06955645161290303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05564108203215168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,,0.10258735440931854,,,,0.2434809927741124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03456998313659376,,,,,,,0.15277130880300782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,-0.07417887135838352,,,,-0.13239009600808482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14952380952380961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10592938041310385,,,
2005-07-29,,0.15865254007062202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1469182389937107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05246913580246715,,,,,,,,,,,,,,,0.1169895678093058,,,
2005-08-31,,0.09941383352873001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006116207951070263,,0.05790743584119307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07605070046700335,,,
2005-09-30,,0.1433141394753612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10650349650349633,,0.1973875181422351,,,,,,,,,,,,,,,,,,,,,,0.1173402868318385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,,0.07423988061928566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03965367965367961,,,,,,,,,,,,,,,,0.07306711979609193,,,,,,-0.021295215869330142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12001060867258984,,,,,,,,,,,0.28218535881716544,,,0.01156069364161838,,,,,,,,,,,,,0.5370150435471099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-30,,0.060011795930408285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007814349988159996,,,,,,,,,,,0.06651666432288006,,,,,,,,,,,,,,,,0.014938828074694044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08937947494033427,,,,,,,,,,,0.35706751054852326,,,,,,,,,,,,,,,,0.1140718182971705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2909288037585831,,,,,,
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07054022541780025,,,0.18610074626865658,,,,,,,,,,,,,0.06309794988610462,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21052631578947367,,,,,,
2006-03-31,,,,,,,,,,,,,,,,,0.02599388379204881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06606370428627606,,,,,,,,,,,,,0.3504392543389758,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15379278445883438,,,,,,
2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3317894736842104,,,,,,,,,,,,,0.027052756842523173,,,,,,0.020607754104109643,,,,,,,,,,,,,,,,,,,,,-0.006012571740912964,,,,,,
2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13594688586784698,,,,,,,,,,,,,0.4280086513208712,,,,,-0.06578947368421051,-0.21355236139629497,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,,,,,,,,,,,,0.10623556581986127,,,0.14427020506634491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08525429930479334,,,,,,,,,,,,,0.029750635581760054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
