date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2001-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGN,,,,,,,,,,,,,VOD,,,,,,,,
2002-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MU,,,,,,,,,,REGN,,,,,,SWKS,,,,,,,,,,,,,,,
2002-08-30,,,,ADI,,,,,,,,,,,,,,,,,,CHKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLNX,
2002-11-29,,,,,,,,,,,,,,,,,BMRN,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN,,,,,,,,,XLNX,
2003-02-28,,,,,,,,,AMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLNX,
2003-05-30,,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,SWKS,,,,,,,,,,,,,,,
2003-08-29,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,CSX,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WBA,,,,,
2003-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLX,,,,INCY,,,ISRG,,,,,,,,,,,,,,,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,,,,,,,,,,,,,,,,,,,,,CERN,,,,COST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2004-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,,,,,,,,,,,,,,,,,,,,,,,,,ISRG,,,KLAC,,,,,,,,,,,,,,,,,,REGN,,,,,,,,,,,,,,,,,,,,,
2004-08-31,,,,,,,,,AMAT,,AMZN,,,,,,,,,,,,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2004-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,INTC,,,,,KLAC,,,,,,,,,,MYL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,,,ADI,,,,,,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2005-05-31,,,,ADI,,,,,AMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYL,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLNX,
2005-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,CSCO,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,QCOM,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISH,,,,,,,,,FOX,FOXA,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,LBTYA,,,,MDLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WYNN,,
2006-05-31,,,,,,,,,,,AMZN,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,WBA,,,,,
2006-08-31,,,,,,ADSK,,,,,,ATVI,,,,,,CA,,,,,,,,,,,,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,,ADSK,,,,,,,,,,,,CA,,,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,ISRG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28,,,,,,,,,,AMGN,,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBUX,,,,,,,,,,,,,,,,WDC,,,
2007-05-31,,,,,,,,,,AMGN,,,,,,,,,,,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOM,,,,,,STX,,,,,,,,,,,,,,,,
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAS,,,,,EA,,,,,,,,,,,,,,,,,INCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFLX,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,XLNX,
2008-02-29,,,,ADI,,,,,,AMGN,,,,,,,,,,,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,,,,,,,,,,,,,,,,,,,,,,,,CMCSA,,,,,,,,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,LRCX,MAR,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPE,,,,FOX,,,,,,,,,,,,,,,,KLAC,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-28,AAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WYNN,,
2009-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISH,,,,,EXPE,,,,FOX,,,,,,,,,,,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOX,FOXA,,,,,,,,,,,,ISRG,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,ADSK,,,,,,ATVI,,,,,,,,,,,,CMCSA,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,TMUS,,,,,,,,,,,,,
2009-11-30,,,,,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,HOLX,,,,,,,,,,,,,,,,,,,,,,,,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-26,,,,,,,,,,,,,,,,,,,,CELG,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,PAYX,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2010-08-31,,,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,VRTX,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISRG,,,,,,,,,,,,,,,,,,,,,,,,,,STX,,,,,TTWO,,,,,VRTX,,,,,,
2011-02-28,,,,,,,,,,AMGN,,ATVI,,,,,,CA,,,,,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,GOOGL,,,,,,,INTC,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,,,,,,,,,,,,ATVI,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,PAYX,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,HAS,,,,,INCY,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,,,PCAR,,,,,,,,,,,,,,,,,,VRTX,,,,,,
2012-05-31,,,,,,,,,AMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLX,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,TTWO,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,CSCO,,,,,,,,,,EXPE,,,,,,,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,,,,,,,,,,,,,,,,,,,,,,,INTC,,,,,,,,,MCHP,,,,MU,,,,,,,,,,,,,,,,,,,,,TXN,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,AVGO,,,,,CA,,,,,,,,,,,,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,ALGN,ALXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDXX,,INCY,INTC,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULTA,,,,,,,,,
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBAY,ESRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MXIM,,,,,,,,QCOM,,,,,,,,,,,,,ULTA,,,,,,,,,
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,,,,IDXX,,,,INTU,,,,,,,,,,,,,,,,,,,,,QCOM,,,,,,,SWKS,,,,,,,,,,,,,,,
2014-02-28,,,,ADI,,,,,,,,,,,,,,,,,,,,,COST,,,,,,,,,,,EXPE,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2014-05-30,,,,,,,,,,,,,,,,,,,CDNS,,CERN,,,,,CSCO,,,,,,,,,,,,,,,,,,,,HOLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,,EBAY,,,FAST,,,FOX,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNPS,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTSH,,,,,EBAY,,,,,,,,,,,,,HSIC,,,,,,,,,,,,,MCHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLNX,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,FOX,,,,,,,,,,,,,,,,,,,,,,,,,,MYL,NFLX,,,,PCAR,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCHP,MDLZ,,,,,,,,,,PCAR,,,,,,,,,,,,,,,,VOD,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,FOX,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSLA,,,,,,,,,,,,
2015-11-30,,,,,,ADSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCAR,,QCOM,,,,,,,,,,TSLA,,,,,,,,,,,,
2016-02-29,,AAPL,,,,ADSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,,,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,ILMN,,,,,,,,,,,,,,,MU,,,,,,,,,,REGN,,,,,,,,,,,,,,,,,,,,,
