date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2005-03-31,,-0.184,,,,-0.14399999999999996,,,,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,,,-0.064,,,,,,,-0.08800000000000002,-0.08000000000000003,,,,,,,,-0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05600000000000005,,
2005-04-29,,-0.2,-0.09600000000000004,,,-0.13599999999999995,,,,,,,,,,,,,,,,,,,,,,,-0.048000000000000036,,,,,,,,,,,,,,,,,,,,,,,,-0.09600000000000004,,,,,,,,,-0.048000000000000036,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,,-0.008000000000000007,,
2005-05-31,,-0.184,,,,-0.15199999999999994,,,,,,,,,,,,,,,,,,,,,,,-0.064,,,,,,,,,,,,,,,,,-0.08800000000000002,,,-0.064,,,,-0.08800000000000002,,,,,,,,,-0.05600000000000005,,,,,,,,,,,,,,,-0.08000000000000003,,,,,,,,,,,,,,,,,,
2005-06-30,,-0.184,,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,-0.08800000000000002,,,,-0.040000000000000036,,,,,,,,,-0.05600000000000005,,,,,,,,,,,,,,,-0.064,,,,,,,,,,,,,,,-0.15999999999999998,,,
2005-07-29,,-0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12000000000000005,,,-0.10400000000000004,,,,-0.05600000000000005,,,,,,,,,-0.09600000000000004,,,,,,,,,,,,,,,-0.11200000000000004,,,,,,,,,,,,-0.064,,,-0.15999999999999998,,,
2005-08-31,,-0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17600000000000002,,-0.14399999999999996,,,,,,,-0.05600000000000005,,,,,,,,,-0.08800000000000002,,,,,,-0.12799999999999995,,,,,,,,,-0.09600000000000004,,,,,,,,,,,,,,,-0.15999999999999998,,,
2005-09-30,,-0.2,,,,,,,,,,-0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14399999999999996,,-0.11200000000000004,,,,,,,-0.040000000000000036,,,,,,,,,-0.08800000000000002,,,,,,-0.14399999999999996,,,,,,,,,-0.07200000000000001,,,,,,,,,,,,,,,,,,
2005-10-31,,-0.15199999999999994,,,,,,,,,,,,,,,-0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08800000000000002,,,,,,,-0.07200000000000001,,,,,,,,,-0.10400000000000004,,,,,-0.040000000000000036,-0.12799999999999995,,,,,,,,,,,,,,,,,,,,,-0.03200000000000003,,,,,,
2005-11-30,,,,,,,,,,,,,,,,,,,,-0.016000000000000014,,,,,,,,,,,,,,,-0.16799999999999998,,,,,,,,,,,-0.10400000000000004,,,-0.15199999999999994,,,,-0.07200000000000001,,,,,,,,,-0.12000000000000005,,,,,-0.048000000000000036,,,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,
2005-12-30,,-0.184,,,,,,,,,,,,,,,,,,-0.024000000000000018,,,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,-0.09600000000000004,,,,,,,-0.040000000000000036,,,,,,,,,-0.11200000000000004,,,,,-0.064,,,,,,,,,,,,,,,,,,,,,,-0.07200000000000001,,,,,,
2006-01-31,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,-0.13599999999999995,,,,,,,,,,,-0.10400000000000004,,,,,,,-0.040000000000000036,,,,,,,,,-0.08800000000000002,,,,,-0.048000000000000036,,,,,,,-0.03200000000000003,,,,,,,,,,,,,,,-0.08800000000000002,,,,,,
2006-02-28,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07200000000000001,,,-0.16799999999999998,,,,0.016000000000000014,,,,,,,,,-0.08000000000000003,,,,,-0.064,,,,,,,-0.048000000000000036,,,,,,,,,,,,,,,-0.09600000000000004,,,,,,
2006-03-31,,,,,,,,,,,,,,,,,-0.16799999999999998,,,-0.09600000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08000000000000003,,,-0.216,,,,,,,,,,,,,-0.10400000000000004,,,,,-0.08800000000000002,,,,,,,-0.08000000000000003,,,,,,,,,,,,,,,-0.10400000000000004,,,,,,
2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048000000000000036,,,-0.2,,,,-0.016000000000000014,,,,,,,,,-0.15199999999999994,,,,,-0.08800000000000002,-0.15199999999999994,,,,,,-0.024000000000000018,,,,,,,,,,,,,,,-0.10400000000000004,,,,,,
2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008000000000000007,,,-0.16799999999999998,,,,0.008000000000000007,,,,,,,,,-0.13599999999999995,,,,,-0.08000000000000003,-0.09600000000000004,,,,,,-0.024000000000000018,,,,,,,,,,,,,,,-0.064,,,,,,
2006-06-30,,,,,,,,,,,,,,,,,-0.12000000000000005,,,-0.08800000000000002,,,,,,,,,,-0.08000000000000003,,,,,,,,,,,,,,,,-0.008000000000000007,,,-0.16799999999999998,,,,-0.016000000000000014,,,,,,,,,-0.13599999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,,,,,,
2006-07-31,,,,,,,,,,,,,,,,,-0.11200000000000004,,,-0.09600000000000004,,,,,,,,,,-0.064,,,,,,,,,,,,,,,,0.016000000000000014,,,-0.184,,,,0.0,,,,,-0.016000000000000014,,,,-0.12799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024000000000000018,,,,,,
2006-08-31,,0.016000000000000014,,,,,,,,,,,,,,,-0.13599999999999995,,,-0.05600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,0.03200000000000003,,,-0.13599999999999995,,,,,,,,,,,,,-0.10400000000000004,,,,,,-0.040000000000000036,,,,,,-0.024000000000000018,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,
