date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY,Port_Ret
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03327018707080276,,,,,,,,,,,0.34523976937139644,,,0.6146031746031746,,,,,,,,,,,,,0.2020605280103025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.879341476391907
2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17436755174576624,,,0.07471490365709776,,,,,,,,,,,,,0.9806085279622889,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2021276595744681,,,,,,,16.970705507478808
2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23234540797658254,,,,,,,,,,,,,-0.40412181532969127,,,,,-0.27699530516431925,0.2667536988685273,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5504503412225175
2006-11-30,,,,,,,,,,,,,,,,,0.02824519230769229,,,0.36962398623740467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14133016627078376,,,,,,,,,,,,,0.02142338416848233,,,,,,0.2706973548608913,,,,,,,,,,,,,,,,,,,,,0.2859216255442669,,,,,,,18.62069515649202
2007-02-28,,,,,,,0.2515243902439026,-0.1466913465987968,,,,,,,,,-0.004675628287551081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12617065556711748,,,,,,,,,,,,,0.24422324920014193,,,,,,-0.16193565828603806,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379058450756853
2007-05-31,,,,,,,0.3879415347137636,,,,,,,0.3166832239925026,,,,,,,,,,0.06570762052876922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13714285714285723,,,,,,,,,0.25949886066682826,,,,,,,,,,,,,,,,,,,,,,,,,23.33948194089442
2007-08-31,,0.14265910834966933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2421972534332124,,,,,,,,,-0.11763830104469086,,,,,-0.17630465444287735,,,,,,,0.06718749999999996,,,,,,,,,,,,,,-0.016592561106124393,,,,,,,,,,,,,,,,,,,,,,,,,2.358472419819818
2007-11-30,,0.3158578856152334,,,,,,,,,,,,0.8345821325648415,,,,,,,,,,,,,0.028021116695100545,,,,,,,,,0.09212730318257067,,,,,,,,,,,,,,,,,,,,,-0.008784773060029005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23607329995434
2008-02-29,,-0.3139062671496121,,,,,,,,,,,,-0.3419991622159386,,,,,,,,,,,,,,,,,,,,,-0.12767527675276746,-0.29662576687115894,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04399907855332863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.484111030856116
2008-05-30,,0.5097584386498366,,,,,,,,,,,,0.3729359805832966,,,0.0034174553101997684,,,,,,,,,,,,,,,,,,0.22013536379018617,,,,,,,,,,,,,,,,,,0.04139472190692417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.952839204808868
2008-08-29,,-0.10182781456951007,,,,,,,,,,,,-0.09082478409551953,,,-0.21037463976945248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005722265744745991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2736477484678843,,,,-13.419054423152406
2008-11-28,,,,,,,,,,,,-0.2870201096892141,,,,,,,,,,,,,,,-0.4208637454836619,,,,,,,,,,,,,,,-0.1497722095671865,,,,,,,-0.4889121096017647,,,,,,,,,,,,,,,,,,-0.25486381322957186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.02863975142798
2009-02-27,,,,,,,,,,,,-0.14273504273504267,,,,,,,,,,,,,,,-0.3315270614902447,,,,,-0.0820524946795933,,,,,,,,,,,,,-0.13881633069630805,,,,,,,,,,,,,,,,,,,,,,0.5770234986945166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3621486181334417
2009-05-29,,,,,,,,,,0.02064173308806394,,,,,,,,,,,,0.06281292671825223,,,,,,,,,,0.15327150953116964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0877483443708611,,,,,,,,,,,,,,,,,,,,,,-0.012276045122760482,,,,,,,6.243969371711729
2009-08-31,,,,,,,,,,0.19703644373250118,,,,,,,,,,,0.05867215645908397,,,,,,,,,,,0.11547911547911527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1067985794013191,,0.061858529819694974,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79689649783429
2009-11-30,,,,,,,,,,,,,,,,,,,,,0.22006157835034856,,,,,,,,,0.07066741446999458,,,,,,0.10542299349239515,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020352781546811416,,,0.343800137520055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.206098107592094
2010-02-26,,,,,,,,,,,,,,0.1958316041868402,,,,,,,,,,,,,,,,,,,,,,-0.12715855572997792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12655637045880908,,,,,,,,,,,,0.3159286186385011,,,,,,,,,,,,,0.04858849077089067,,,,11.194930566501263
2010-05-31,,,,,,,,,,,,,,0.41146757152772406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20919324577861165,,,-0.07020222388658948,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22852837769962286,,,,,,,,,,,,,-0.09888687548534947,,,,4.460866804695478
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02948021722265326,,,-0.17888899216160437,,,,,,,,,,,,,,0.12928475033738218,,,,,,,,,,-0.07174757281551125,,-0.3398437500000082,,,,,,,,,,,,,,,,,-9.813515637247898
2010-11-30,,0.2799259563965355,,,,,,,,,,,,0.3394109396914444,,,,,,,,,,,,,,,0.12802708098254945,0.14653089402830544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6403760356915233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.68541813580716
2011-02-28,,,,,,,,,,,,,,0.15335554497858173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15435795076513648,,,,,,,,0.1939875212705615,,,,,,,,,,0.003739679456046474,,,,,,,,,,,,,0.4121807465618941,,,,,,,,,,,,,,,,18.352428860644405
2011-05-31,,-0.01523173183092219,,,,,,-0.014956377233070195,,,,,,0.12008913832948176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29131886477463076,,0.24305555555555536,,,,,,,,,,,,,,0.8327544009282795
2011-08-31,,,,,,,,0.22195276254744822,,,,,,0.07420234323189145,-0.005594848516837336,,,,,,,,,,,,,,,-0.3103172791600092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23404255319150336,,,,,,,,,,,,,,,,,,,-5.075991501780204
2011-11-30,,,,,,,,0.18491673138320808,,,,,,,0.220276008492569,,,,,,-0.07550030321406909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.1785714285714286,,,,,,,,,,10.165277304662732
2012-02-29,,,,,,,,0.21948732886688038,,,,,,,0.013223140495867813,,,,,,,,,,,,,,,,,,-0.295601552393273,,,,0.26943713363533983,,,,,,,,,,,,,,,,,,,,,,,,,0.24034707158351387,,,,,,,,,,,,,,,,,,,,,,,,0.19546172626741343,,,,,,,,,,10.705914140929039
2012-05-31,,,,,,,,,,,,,,,0.12260667983171625,,,,,,,,,,,,,,,,,,,,,,-0.1573539123160801,,,,,,,,,,,,,,,,,,,,,,,,,0.2696747114375657,,,,,,,,,,,,,,0.13381779533182248,,,,,,,,,,0.0857630765468389,,,,,,,,,,9.090167016637265
2012-08-31,,,,,,,,0.1837252953516617,,,,,,,,,,,,,,,,,,,,,,,,-0.06629191703818571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11316421338344296,,,,,,,,,,0.3789877945261366,,,,,,,0.05180709410316653,,,,,,,,,,8.701281071186724
2012-11-30,0.2091932457786283,-0.1160189614407543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11689854088903973,,,,,,,,,,,,0.19250253292806474,-0.17508310449486453,,,,-0.20723543679249168,,,,,,,,,,,,,,,,,-3.5590044151742863
2013-02-28,0.041892940263761114,,,,,,,,,,,,,,,,,,,,,,,0.07452489148557295,,,,,,,,,,,,,,,,,,0.13920000000002086,,,,,,,-0.06665425432880279,,,,,,,,,,,,,,,,,,,,,,,,,-0.05409232512036255,,,,,,,,,,,,,,,,,,,,,,2.697425046003792
