date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2010-11-30,0.008000000000000007,,,,,,,,,,,,,-0.08800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,-0.024000000000000018,,,,,,,-0.12000000000000005,,,,,,,,,,-0.10400000000000004,,,,,,,,,,-0.024000000000000018,,,-0.08800000000000002,,,,,,0.008000000000000007,,,,,,,,,
2011-02-28,,-0.15999999999999998,,,,,,-0.08000000000000003,,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,,,,,,,,,,,,,,,,,,-0.064,,,,,,,,,,,,,-0.12000000000000005,,-0.15999999999999998,,,,-0.05600000000000005,,,,,,,-0.040000000000000036,,
2011-05-31,,,,,,,,-0.12000000000000005,,,,,,-0.12799999999999995,-0.12799999999999995,,,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07200000000000001,,,,,,,,,,-0.11200000000000004,,,-0.07200000000000001,,,,,,-0.048000000000000036,,,,,,,-0.09600000000000004,,
2011-08-31,,,,,,,,-0.13599999999999995,,,,,,-0.08000000000000003,-0.11200000000000004,,,,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016000000000000014,,,,,,,-0.08800000000000002,,,-0.13599999999999995,,,,,,,,,-0.11200000000000004,,,,,,,-0.07200000000000001,,
2011-11-30,,,,,,,,-0.08800000000000002,,,,,,,-0.05600000000000005,,,,,,,,,,,,,,,,,-0.016000000000000014,-0.064,,,,-0.09600000000000004,,,,,,,,,,,,,,,,-0.024000000000000018,,,,,,,,,-0.05600000000000005,,,,,,,,,,,,-0.024000000000000018,,,,,,,,,,,,-0.064,,,,,,,,,
2012-02-29,,,,,,,,-0.05600000000000005,,,,,,,-0.07200000000000001,,,,,,,,,,,,,,,,,-0.064,,,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,-0.09600000000000004,,,,,,,,,,,,-0.016000000000000014,,-0.12000000000000005,,,-0.05600000000000005,,,,,,,-0.07200000000000001,,,,,,,,,
2012-05-31,,-0.05600000000000005,,,,,,-0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,-0.12000000000000005,,,,,,,,,,,,,,,,,,,,,-0.064,,,,,,,,,-0.064,,,,,,,-0.10400000000000004,,,,,0.024000000000000018,,,,,-0.07200000000000001,,,,,,,-0.08000000000000003,,,,,,,,,
2012-08-31,-0.10400000000000004,-0.07200000000000001,,,,,0.024000000000000018,-0.05600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03200000000000003,,,,,,,,,,,,-0.064,,,,,,,,,,,,-0.064,-0.08000000000000003,,,,-0.12000000000000005,,,,,,,,,,,,,,,,
2012-11-30,-0.12799999999999995,-0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,-0.10400000000000004,,,,,,,,,,-0.008000000000000007,,,,,,,,-0.10400000000000004,,,,,,,-0.12000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,-0.14399999999999996,,,,,-0.040000000000000036,,,,,,,,,,-0.008000000000000007,,,,,,
2013-02-28,-0.08800000000000002,,,,,,,,,,0.03200000000000003,,,,,,0.016000000000000014,,,,,,,,,,,,,,,,,0.024000000000000018,,-0.024000000000000018,,,,,,-0.064,,,,,,,,,,,,,,,,,,,,,,,,,0.016000000000000014,,,,,,,-0.064,,,-0.024000000000000018,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,-0.08800000000000002,,-0.016000000000000014,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,-0.040000000000000036,,,,,,,,,,-0.12799999999999995,,,,,-0.14399999999999996,-0.08800000000000002,,,,,,,,,-0.09600000000000004,,,
2013-08-30,,,,,,,,,,,,,,,,,,,,-0.15199999999999994,,,,,,,,,,,,,-0.12000000000000005,,,,,-0.016000000000000014,,,,-0.12799999999999995,,,,,,,-0.09600000000000004,,,,,,,,,,,,,,,-0.15999999999999998,,,-0.048000000000000036,,,,,,,,,,,,,,,-0.12000000000000005,-0.16799999999999998,,,,,,,,,,,,
2013-11-29,,,,,,,-0.048000000000000036,,,,,,,,,,,,,,,,-0.03200000000000003,,,,,,,,,,,,,,,,,,,-0.13599999999999995,,,,,,,,-0.11200000000000004,,,,,,,,,,,,,,-0.256,,,-0.064,,,,,,,,,,,,-0.184,,,-0.10400000000000004,-0.14399999999999996,,,,,,,,,-0.17600000000000002,,,
2014-02-28,,,,,,,-0.05600000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024000000000000018,,,,-0.13599999999999995,,,,,,,-0.14399999999999996,-0.09600000000000004,,,,,,,,,,,,,,-0.17600000000000002,,,-0.048000000000000036,,,,,,,,,,,,,,,-0.12000000000000005,-0.16799999999999998,,,,,,,,,,-0.208,,
2014-05-30,,,,,,,,-0.05600000000000005,,,,,-0.12799999999999995,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,-0.10400000000000004,,,,,,,,,,,-0.10400000000000004,-0.07200000000000001,,,,,,,,,,,,,,-0.12799999999999995,,-0.16799999999999998,,,,,,,,,,,,,,-0.13599999999999995,,,-0.09600000000000004,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,-0.12000000000000005,-0.016000000000000014,,,,,,,,,,,,,,,,,,,,,,-0.11200000000000004,,-0.064,,,,,,,,,,,-0.13599999999999995,,-0.10400000000000004,,,,,,,,-0.19199999999999995,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,-0.11200000000000004,,,,,,,,,,,,-0.15199999999999994,,,
2014-11-28,,,,,,,,,,,,,-0.15199999999999994,,,,,,,,,,,,,,,,,,,,-0.14399999999999996,,,,,-0.11200000000000004,,,,,,,,,,,-0.10400000000000004,,,,,,,,,,-0.24,,,-0.05600000000000005,,,,,,,,,,,,,,,,,,-0.12799999999999995,,,-0.064,-0.08800000000000002,,,,,-0.040000000000000036,,,,,,
2015-02-27,,-0.12799999999999995,,,,,,,,,,,-0.15999999999999998,,,,,,,-0.08800000000000002,,,,,,,,,,,,,-0.15999999999999998,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,,-0.14399999999999996,,,,-0.040000000000000036,,,,,,,,,,,,,,,,,,-0.12799999999999995,,,,-0.05600000000000005,,0.040000000000000036,,,,,,,,,
2015-05-29,,,,,,,,,,,,,-0.14399999999999996,,,,-0.12799999999999995,,,,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,,-0.09600000000000004,,,,,,,,,,,,-0.064,,,,,,,-0.08000000000000003,,,,,-0.12000000000000005,,,,,,-0.08000000000000003,,,,,,-0.008000000000000007,,,-0.08000000000000003,,,,,,
2015-08-31,,,,,,,,,,,-0.03200000000000003,,,,,,-0.064,,,,,,,,,,,,,,,,-0.12000000000000005,,,,,,,,,,,,,-0.14399999999999996,,,,-0.08800000000000002,,,,,,,,,,,,-0.05600000000000005,,,,,0.008000000000000007,,,,,,,,,,,,,-0.08000000000000003,,,,,,-0.05600000000000005,,,,0.024000000000000018,,,,,
2015-11-30,,,,,,,,,,,-0.03200000000000003,-0.16799999999999998,,,,,,,,,,,,,,,,,,,,,-0.08800000000000002,,,0.0,,,,,,,,,,-0.15199999999999994,,,,-0.016000000000000014,,,,,,,,,,,,,,,-0.016000000000000014,,0.0,,-0.12000000000000005,,,,,,,-0.16799999999999998,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,-0.03200000000000003,-0.13599999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08800000000000002,,,,,0.016000000000000014,-0.05600000000000005,,,,,,,,,,,,,,,,,,,,,,,0.08800000000000002,-0.08800000000000002,,,,,,,,-0.11200000000000004,,,,,,,,-0.05600000000000005,,-0.07200000000000001,,,,,,,,,
2016-05-31,,,,,,,,,,,-0.08800000000000002,-0.10400000000000004,,,,,,,,,,,,,,,,,,-0.10400000000000004,,,,,,,,-0.12000000000000005,,,,,-0.016000000000000014,-0.064,,,,,,,,,-0.07200000000000001,,,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,-0.016000000000000014,,-0.07200000000000001,,,,,,,,,
2016-08-31,,,,,,,-0.16799999999999998,,-0.14399999999999996,,-0.12799999999999995,-0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12000000000000005,,,,,,,,,,,,,,,,,,-0.15999999999999998,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,-0.05600000000000005,-0.13599999999999995,-0.09600000000000004,,,,,,,,,
2016-11-30,,,,,,,,,-0.12799999999999995,,,,-0.064,,,,,,,,,,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,-0.224,,,,,,,,,,,,,,,,,,,,-0.15199999999999994,,,,,-0.05600000000000005,,,,,,,,-0.15199999999999994,-0.09600000000000004,,,,-0.08000000000000003,,,,,,,0.0,,
2017-02-28,,,,,,,,,-0.11200000000000004,,,,,,,,,,,,,,-0.048000000000000036,,,,-0.10400000000000004,,,,,,,,,,,,,,,,,,,,,-0.232,,-0.008000000000000007,,,,,,,,,,,,,,-0.05600000000000005,,,,-0.14399999999999996,,,,,,,,,,,,,-0.19199999999999995,-0.08800000000000002,,,,,,,,,,-0.08800000000000002,,,
2017-05-31,,,,,,,-0.208,,-0.184,,,,,,,,,,,,,,,,,,-0.11200000000000004,,,,,,,,,,,,,,,,,,,,,-0.248,,,,,,,,,,-0.24,,,,,,-0.064,,,,-0.13599999999999995,,,,,,,,,,,-0.19199999999999995,,-0.224,,,,,,,,,,,-0.09600000000000004,,,
2017-08-31,,,,,,-0.12799999999999995,-0.16799999999999998,,,,,,,,,,,,,,,,,,,,-0.12799999999999995,,,,,,,,,,,,,,,,,,,,,,,-0.05600000000000005,,,,,,,,-0.17600000000000002,,,,,,-0.08000000000000003,,,-0.040000000000000036,-0.08800000000000002,,,,,,,,,,,,,,,,-0.064,,,,,,,,-0.08800000000000002,,,
2017-11-30,,,,,,,-0.216,,-0.15199999999999994,,,-0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.208,,,,,,-0.10400000000000004,,,,-0.13599999999999995,,,,-0.14399999999999996,,,,,,,,,,,-0.12000000000000005,-0.11200000000000004,,,,,-0.064,,,,,,
2018-02-28,,,,,,,-0.208,,,,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.184,,,,,,,,,,,-0.13599999999999995,,,-0.10400000000000004,-0.14399999999999996,,,,-0.15199999999999994,,,,,,,,,,,,-0.13599999999999995,,,,,-0.03200000000000003,,,,-0.09600000000000004,,
