Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,ASML,CDNS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,KLAC,LBTYA,LBTYK,IDXX,JBHT,LRCX,GLIBA,MAR,MELI,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,SNPS,NFLX,NTES,NVDA,TTWO,ORLY,PAYX,PCAR,BKNG,PYPL,QCOM,QRTEA,REGN,ROST,WDAY,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,WYNN,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,VRTX,WBA,WDC,XLNX,XRAY,AABA
4/28/2006,0.081499951,,0.121602286,-0.009663164,-0.035026353,0.091381127,0.024323503,-0.040372671,0.025128516,-0.06941585,-0.036134685,,,0.033707865,-0.047770703,-0.083457526,-0.067989666,-0.046585299,-0.164383562,-0.032467483,,0.183103903,0.004985224,-0.033225654,,-0.015016433,,0.069255337,0.053298045,,,0.034482721,-0.057824324,0.038011659,-0.117692246,-0.111831627,-0.079921077,-0.011195545,,0.059224442,0.038154733,0.033112942,-0.075859867,0.071641022,0.071641078,-0.06029448,-0.138753393,-0.025908942,0.331789474,-0.30730897,0.02672153,0.018424507,0.076271186,,,-0.004135683,0.011723833,0.011139241,,,0.136744216,,0.065160326,-0.107556497,0.026446221,0.030682971,,-0.11245864,0.152853193,-0.050874904,-0.066666629,,,-0.116544445,0.020607784,,-0.073304156,-0.02659035,0.02057336,-0.016103019,,0.014424016,,-0.126879082,,0.07304575,-0.00956683,0.018713677,-0.076923216,0.008735272,0.053097255,-0.026737998,,,-0.023364434,,0.069908194,,0.026546457,0.133971363,,-0.006012599,-0.027822875,0.082861615,0.086802873,0.026139223,0.016119065
5/31/2006,0.079519251,,-0.269642901,-0.106244779,0.031533624,-0.134395858,-0.071237699,-0.043542218,-0.055277544,-0.001624827,-0.017040557,,,0.342650104,0.039687917,0.056097561,-0.143138854,-0.016840607,-0.042118537,-0.003613939,,0.038126019,-0.025323608,-0.060620527,,0.009051953,,-0.072472882,-0.058617137,,,-0.031391594,0.013808976,-0.259330973,-0.046498134,-0.061355194,-0.238069702,-0.081392885,,-0.042600355,0.095446919,0.111305436,-0.002956503,-0.110350786,-0.110350773,-0.059360645,-0.171596315,-0.01136849,-0.135946886,0,-0.093470576,0.020675703,-0.12370078,,,-0.145716754,0.107194695,0.109664497,,,-0.083674312,,-0.010127224,0.038936949,-0.074224339,0.059539041,,-0.058454465,-0.024160284,-0.125165396,-0.042582454,,,-0.056734263,-0.213552384,,-0.064639904,-0.091111671,0.072538891,0.27250404,,-0.117065314,,-0.108815427,,-0.088773961,-0.043466571,-0.066934167,-0.038461346,-0.118221273,-0.207282948,-0.04761902,,,-0.14168856,,-0.10025929,,-0.052221987,-0.029535655,,-0.051415976,-0.030142771,-0.032794714,-0.057443074,0.002178694,-0.036302594
6/30/2006,0.082226982,,0.060426198,-0.047139074,0.001414898,-0.05303655,0.156599484,0.111042756,-0.03725607,-0.034916308,0.117596038,,,0.060524287,-0.006648102,0.106235566,-0.052476232,0.144270205,-0.022906793,-0.088082854,,0.01898534,0.079350086,-0.007621953,,-0.061378688,,0.141864475,0.067056835,,,0.029401922,0.002648468,0.023056834,-0.107284334,-0.021015338,0.05489093,-0.06302325,,0.051216637,0.010516197,0.00576802,0.031920441,0.127776953,0.127776878,-0.023193119,0.24993663,0.013885875,0.085254299,0.103117506,0.054383983,0.094953866,0.033336319,,,0.012914215,-0.062363712,-0.071750903,,,0.043089995,,0.055900638,-0.01784652,-0.021865911,-0.059525524,,0.028697517,-0.090579655,0.044907265,-0.040735354,,,0.091931479,-0.073542133,,-0.015777847,0.061836024,0.071958167,-0.03987135,,-0.11369164,-0.038975079,-0.00927357,,0.141983405,0.05918646,0.000905198,0.055555468,-0.030406908,-0.026501558,-0.003846158,,,-0.006113987,,-0.030099213,,-0.050596013,-0.073913199,,0.064057942,0.10443356,-0.026535679,-0.128846144,0.014554484,0.044634378
7/31/2006,-0.095963633,,-0.060935472,0.005911733,-0.03506071,-0.010156646,0.09505394,-0.048726467,-0.03194105,0.068679985,-0.304808713,,,-0.131225009,-0.092184823,0.016701461,0.019951292,0.009698503,0.090811102,-0.045454602,,0.05009167,-0.074152862,-0.084485487,,-0.112173021,,-0.027905713,-0.207730634,,,0.137617653,0.003773661,0.094563195,-0.178217847,0.07373856,-0.106070753,-0.117150699,,-0.037477954,-0.00297365,0.003128618,0.039891792,-0.078053109,-0.078053071,0.032578718,-0.090153971,0.01455168,0.288941335,-0.073913043,-0.052631529,0.019821612,-0.172173939,,,0.014914583,0.016279514,0.029654837,,,-0.109589097,,-0.077124833,0.092671194,-0.039940393,0.048543715,,0.032618073,0.035192563,-0.085020249,0.097999955,,,-0.225257529,0.039924848,,-0.091054854,-0.118970633,-0.019786284,-0.099799126,,-0.120039961,-0.045770718,0.065522621,,-0.08645754,-0.093485161,0.096766878,-0.115789643,0.024735056,-0.203266904,0.116473661,,,-0.172426281,,-0.015835001,,-0.027622822,-0.109394807,,-0.086897278,0.043264911,-0.114588496,-0.103311272,0.033003296,-0.177575788
8/31/2006,-0.075289968,,0.137846335,-0.046753453,0.078610649,0.019055907,-0.010850366,0.092840512,0.075827943,-0.024099835,0.146522914,,,0.083821478,0.051129656,0.138945859,0.124522933,-0.150344581,0.13784585,0.106547685,,0.01919721,-0.113153858,0.229865805,,0.049008483,,0.067491346,-0.033364841,,,-0.094151183,0.081954809,0.083209465,0.155795619,0.091522783,0.217910451,0.03677417,,0.01145213,-0.012425585,-0.010915198,0.030559197,-0.020874263,-0.020874329,0.085561353,-0.038521487,0.051887766,-0.119016479,0.199530516,0.093438426,-0.019760299,-0.008403309,,,0.043788317,0.080548676,0.089707271,,,0.02716347,,0.072317533,0.044345837,0.06833469,0.046604897,,0.072096476,0.108402886,-0.004152892,-0.074681187,,,0.011560753,0.314814716,,0.047266349,0.051784672,0.019151895,0.242559644,,0.071778135,0.157255521,0.162518302,,0.077889492,-0.094069503,0.056483233,-0.028571207,-0.037236531,0.054669693,0.073198849,,,-0.069086057,,0.094358613,,0.041606926,0.000461108,,0.02774466,0.058951689,0.043329383,0.131156952,0.040894658,0.062269752
9/29/2006,0.049230812,,0.15474723,-0.040796362,0.006886082,0.000575403,0.275255121,-0.095073236,0.049112453,0.051447878,0.041842329,,,0.126495946,0.010859706,-0.144831679,0.006815218,0.064143577,-0.014329136,0.026358257,,0.053082194,0.061765322,0.045020455,,0.102619568,,0.058646828,0.179094763,,,0.031181139,0.075747084,0.094258301,0.019410434,-0.10264039,-0.039215619,0.052071974,,0.066349638,0.041417188,0.03587404,0.084700196,0.061738784,0.061738854,0.120689699,0.007874016,0.005414077,-0.019002375,-0.17221135,0.051098591,0.060475883,0.117055029,,,0.012753408,0.090215991,0.085788562,,,0.060847251,,0.026022277,0.045647569,-0.05093679,0.059513995,,0.064202285,0.006944386,-0.035051586,-0.006366553,,,-0.065142849,0.016489245,,0.118558366,0.025034703,0.042984945,0.10149697,,-0.035041145,0.069254974,-0.011964736,,-0.054778555,0.098032863,-0.035128709,-0.039215706,0.037752842,0.1209503,0.142857153,,,0.133395813,,0.020251581,,0.024242437,0.05394188,,-0.023222031,-0.102507051,-0.010928903,-0.040227367,-0.074791264,-0.123135588
10/31/2006,0.12474618,,0.021089189,0.082681183,0.044359906,0.056641779,-0.06261254,0.099470277,-0.019176554,0.061233122,0.185865541,,,-0.002970071,0.065353581,0.126493394,0.045166744,0.234180092,0.064096916,0.085953826,,0.10216796,0.074476667,0.050043531,,0.013960329,,0.017159788,-0.184479375,,,0.084911406,0.004199031,-0.052829531,0.132933775,-0.155467152,0.036352022,0.042757195,,0.049055044,0.053294596,0.061068683,0.001890443,0.185344661,0.185344562,0.144813925,0.106387914,-0.008974871,0.330508475,0.125295508,0.037433145,0.100031113,-0.059459433,,,0.105689148,0.019425551,0.014764565,,,0.090889008,,0.081004171,0.148730899,0.015731095,-0.035333634,,0.049725743,-0.16954023,0.068732217,0.018380557,,,0.008557407,0.178438601,,-0.02770244,0.077104018,0.038407672,0.095134545,,0.001100434,0.082924384,0.277883939,,0.097821578,0.10866376,0.110548687,-0.022959325,-0.022087478,0.277456798,-0.067669183,,,0.00331541,,-0.091146647,,0.046799309,0.130796168,,0.206537759,-0.015994586,0.009944771,0.162186772,0.038857508,0.041930339
11/30/2006,0.138387451,0.13048841,0.049934641,0.026872661,-0.02447409,0.120544218,0.042893682,0.156852248,0.038521587,-0.064154947,0.059070622,,,0.326535289,0.097899164,0.06737367,-0.123586389,0.042851835,-0.006002898,0.105212409,,-0.005163487,-0.017796982,0.115209325,,0.019323653,,0.083421838,-0.026752488,,,0.013794968,-0.034737952,0.056721499,0.006535886,0.070307533,0.117538439,-0.105616267,,0.034615343,-0.00966003,-0.011990546,-0.04267055,0.01767458,0.017674611,0.032021605,0.039044567,0.037029584,-0.125568744,0.100840336,0.007684347,-0.107082099,0.024601764,,,0.053447862,0.027820123,0.028706252,,,0.063700659,,0.080919272,-0.000954522,0.043359633,0.018895254,,0.026136453,0.010380623,0.053960037,-0.010243832,,,0.118787849,0.060797246,,-0.019201021,-0.001773052,0.106269589,-0.019856018,,0.005496055,0.031264413,0.072818009,,0.062149085,-0.065165527,0.104831347,0.112271748,0.145907539,0.092005948,0.069556391,,,-0.016935144,,-0.020874804,,-0.036228151,0.037388699,,0.091133034,-0.071357502,0.122538334,0.054879063,0.020780055,0.025436598
12/29/2006,-0.051268504,-0.07440541,0.023904358,0.010762567,0.026059964,-0.01748424,0.08696542,-0.065478945,0.02443086,-0.038429109,-0.021814601,,,-0.026688547,-0.058744721,-0.042080769,0.045663712,0.032298547,-0.052478134,-0.04279476,,0.046218487,0.010898655,0.015607576,,-0.059004799,,-0.053947918,-0.058803097,,,0.056095534,0.0029991,-0.098944321,-0.070191704,0.049853434,0.155286326,-0.003056419,,0.025630953,0.033906398,0.042718718,-0.01561551,-0.050184587,-0.050184579,0.01869161,-0.054967022,-0.049485718,0.02263278,0.114503817,-0.053738308,-0.032043153,-0.05628814,,,-0.03715887,0.080830546,0.070336391,,,-0.037642575,,0.058355901,0.032346256,-0.040774441,0.025663676,,0.01702999,-0.043835616,-0.027318892,-0.013310103,,,0.012459447,0.000540749,,0.012314525,0.003298691,0.023932766,0.10433018,,0.036111433,-0.052284851,-0.066945607,,-0.030666231,0.003683657,0.019141912,-0.169014165,0.028726681,-0.022099443,-0.017436337,,,-0.060714298,,-0.025380722,,0.093841663,0.053869415,,-0.155304766,0.133366187,-0.002924091,-0.112229702,-0.063883469,-0.05442425
1/31/2007,0.039554346,0.010490342,-0.0547179,-0.003650694,-0.031065975,0.080573457,0.057605442,0.029215152,-0.039024444,0.030156727,-0.045362419,,,0.108705298,-0.017279915,0.155582804,0.083885173,-0.066921574,-0.012527473,0.088503695,,0.047720329,0.062228105,-0.025978759,,0.036262989,,0.105365417,0.170425182,,,0.06074157,0.044850495,-0.00714855,0.077153316,-0.029050335,0.022402332,0.039018848,,0.003433804,0.098382756,0.082402014,-0.00939477,0.089080953,0.089080967,0.046585413,0.172800388,0.036545529,0.039175678,0.272260274,0.035061673,0.030809558,0.026173117,,,-0.010050246,0.031218073,0.008214286,,,-0.09502169,,0.008801309,0.075022042,0.062996877,-0.021848819,,0.033489609,-0.07234957,0.005878483,0.109218482,,,0.093632964,-0.171845522,,0.088895786,0.017227083,0.029892093,-0.022701261,,-0.003440097,0.129810129,-0.00896866,,0.0803636,-0.013551659,0.027849774,0.04237305,0.025980142,-0.072033937,-0.150599557,,,0.125699033,,0.084384518,,-0.008774103,0.057955638,,-0.055318015,-0.012856835,-0.042033141,0.020579576,0.033165841,0.108457239
2/28/2007,-0.065916381,-0.013064288,0.009776203,0.10870233,0.042539752,-0.058783141,-0.082057672,-0.112821746,0.050312873,-0.086826783,0.039023124,,,-0.145990075,-0.065163446,-0.100844768,0.06069255,-0.007078987,0.15980414,-0.05364631,,-0.130101492,-0.002491209,-0.025544718,,-0.009382402,,0.05756825,0.017056254,,,0.006445174,0.084578627,0.00839996,-0.010188265,0.08472394,-0.008857838,-0.048612542,,0.006844145,-0.024948879,-0.03096765,0.112562213,-0.103788669,-0.10378865,-0.004577404,-0.007213706,0.0275753,-0.177723338,-0.137281292,-0.047410522,-0.061685236,0.128950244,,,0.053103654,-0.042249375,-0.034360609,,,-0.025103718,,-0.004777718,0.067734018,0.031888206,-0.085624249,,-0.084002687,-0.084169884,0.068781781,-0.043812094,,,-0.001956989,0.011419272,,-0.013749642,0.015496175,0.042631818,0.229704393,,0.073300808,-0.032827245,-0.002513776,,-0.092224843,-0.115626775,0.015595481,-0.010840113,-0.00701369,0.004566268,-0.03444378,,,0.016689748,,-0.007374209,,-0.040078606,-0.050697568,,-0.131824534,-0.011533497,-0.021938809,0.058173641,0.022697829,0.090074253
3/30/2007,-0.130235247,0.098097108,0.062420408,-0.045334667,-0.022528883,-0.086269838,-0.031995385,0.172451193,-0.013462605,-0.130407739,0.016607103,,,-0.095126523,-0.017924276,0.013505519,-0.003442551,-0.01575985,0.044905009,-0.01328605,,0.008942499,-0.036679191,-0.015805682,0.064593411,-0.105993108,,-0.021396897,-0.005279565,,,0.069704465,0.121078892,-0.001189945,0.033998737,0.070415008,0.090310456,-0.00623766,,0.001888255,0.028610173,0.028933302,0.069032963,0.019379278,0.019379244,0.012380598,0.047048138,0.057696034,-0.127716582,0.028081123,-0.036757359,-0.072856633,0.094239444,,,0.030537266,0.143800442,0.123991196,,,0.060008955,,0.023221582,0.059976874,-0.001966298,-0.000628799,,-0.010649633,0.018549747,-0.102290107,0.001406391,,,-0.130392146,-0.07161291,,-0.038629161,-0.067930147,0.056266928,0.016218241,,0.058560825,0.010606455,0.089717792,,0.09566185,0.014886819,-0.037426428,-0.123287862,-0.133829023,-0.128787946,0.01169584,,,0.006449155,,-0.02777772,,0.053022523,-0.037276242,,-0.086347342,0.026621886,-0.123109078,0.004293497,0.039623758,0.013933895
4/30/2007,-0.187774871,0.074157832,-0.003357314,0.119744781,0.023796217,0.097606441,-0.116987104,-0.031914894,0.049126673,0.14781672,0.541342057,,,0.259243915,0.063767416,-0.06373117,0.052103443,0.16584064,-0.022222222,0.057001703,,0.027360286,-0.00234835,0.047395158,0.077902612,0.037950217,,0.012801677,0.017795786,,,0.071379214,0.028242677,0.000992832,0.023831029,0.183721556,0.018981904,0.173181168,,0.002073049,-0.019207388,-0.031574582,0.068235358,0.028854526,0.02885451,0.110132717,-0.001561416,-0.055273632,0.113651945,0.169954476,0.123889179,0.039839179,0.066546056,,,0.041822933,0.089887132,0.0904047,,,0.136037148,,-0.076593127,0.026478073,0.135378578,0.057169952,,0.07427342,-0.050496689,0.078911586,0.03736999,,,0.019165738,0.14280752,,0.075528705,-0.014643214,0.144141853,0.044686464,,0.026722912,0.050797671,0.258094345,,-0.004399289,-0.010841854,0.129079112,-0.075000048,-0.049356167,0.198260883,0.01734114,,,0.004660202,,0.144451071,,0.003405488,0.069620292,,0.096290974,-0.043364513,0.051754982,0.145744246,0.020152667,-0.103867047
5/31/2007,-0.034921408,0.214328672,0.060153993,-0.057743402,0.110366316,0.10128425,0.002949115,0.160296226,-0.003323566,-0.119893947,0.127343824,,,0.15553545,0.106121629,0.103960396,-0.02677913,0.000654022,0.067054846,-0.008067856,,0.028132036,0.054134804,0.006731499,0.055412309,0.02375229,,-0.121252841,0.030981689,0.074942572,,-0.010100962,0.076042674,-0.030549514,-0.040659985,0.068550452,0.017358178,0.053988381,,0.114350239,-0.015416454,-0.013399012,0.012848672,0.056281573,0.056281607,0.017083237,-0.061337967,0.026855898,0,-0.080415045,0.036971259,0.07205624,0.061468462,,,-0.00810397,0.069936128,0.070038911,,,-0.001115619,,0.0185799,-0.010247313,0.012875136,0.011054673,,0.028370635,0.06190061,-0.025793403,-0.098495217,,,-0.001659373,0.053207718,,0.067134948,0.088948874,0.042218394,0.111430645,,-0.016296228,-0.031961746,-0.174999994,,0.092114242,-0.071244437,-0.002003139,-0.01013497,-0.066105298,0.029027646,0.13579537,0.27130128,,0.028411243,,0.028804255,,0.08896965,0.093978587,,-0.02732596,0.029824457,0.063913976,-0.030031051,0.082011409,0.023537802
6/29/2007,-0.150911673,0.007013839,-0.088742599,0.039491878,-0.020057761,0.035863608,0.100203576,-0.072266831,0.040314194,-0.020549171,-0.010558215,,,0.19567229,0.024511662,0.005605437,-0.024868685,-0.063235261,-0.023587397,-0.023544605,,0.025902977,0.03630246,0.034546823,-0.007922571,0.027893635,,-0.045315634,0.001785094,-0.016680955,,-0.058402146,0.029307469,-0.03171678,-0.011670787,-0.020372223,0.218893053,-0.034148606,,-0.041350211,-0.029200096,-0.039836765,-0.062462221,0.049788095,0.049788059,-0.023017155,0.023880081,-0.001868093,0.243947212,-0.153737659,0.070333635,-0.0137705,0.00828307,,,-0.000545636,0.068749767,0.099300699,,,-0.043186888,,-0.059495341,-0.097108188,-0.087235129,0.049031295,,-0.039752408,0.028735632,0.086504039,-0.076923666,,,-0.057063594,0.192551979,,-0.037904789,-0.031683237,-0.002635469,0.111578234,,0.010244433,-0.07841491,-0.201426061,,0.045440366,-0.089205068,0.062795663,0.030716566,0.057309384,0.036671396,0.010505333,-0.073471646,,-0.021800385,,0.064196829,,-0.07324124,0.099827464,,-0.044816087,-0.03523154,0.028708193,-0.06004208,0.059503375,-0.054703901
7/31/2007,0.024446654,0.07964597,0.003486899,-0.058182767,-0.042294286,-0.10004254,-0.301809217,0.29072348,0.109209809,-0.028033973,0.148077714,,,0.202405048,0.056822449,0.006688851,-0.029036002,0.056340483,-0.046872183,0.067952743,,-0.065789501,0.024342178,0.038061026,0.051685926,-0.072787181,-0.019458173,0.079733387,0.074250079,0.031752942,,-0.024901956,-0.121469558,0.027895161,0.006836649,0.0023996,-0.091498823,0.076684185,,-0.129929613,-0.012205837,-0.004243512,-0.040463916,-0.024296946,-0.024296911,-0.102811582,-0.063460529,0.01703163,0.122690318,-0.113333333,-0.005054742,-0.047872363,0.532103444,,,0.033484994,0.021686321,0.013740458,,,0.125291799,,-0.039084255,-0.094108387,-0.019708422,-0.070921974,,-0.016287732,-0.052673583,-0.051182239,-0.118746558,,,-0.000587573,0.107722033,,-0.088645639,0.065452647,-0.059972403,-0.071864986,,-0.040101375,-0.061800173,-0.169084821,,-0.008038107,0.016768255,-0.004586489,-0.003311092,0.079926482,0.077551018,-0.049504936,0.108353441,,-0.087031696,,-0.062757456,,-0.079990453,-0.097532002,,0.130952386,0.014699108,0.103359187,-0.06611881,-0.046262318,-0.143015081
8/31/2007,-0.001934854,0.051001827,0.061057308,0.045609082,-0.014648869,0.093226365,-0.051236692,0.039718019,-0.028170851,-0.067547473,0.017443379,,,0.030795128,0.128758381,0.189368837,0.004385961,0.060270771,0.078872707,-0.036945893,,-0.006851921,0.03260871,0.104116226,-0.132024109,0.002461695,0.102204969,-0.092244994,0.0049765,0.059021947,,0.000709372,0.135650892,0.088404607,0.052469045,0.092160339,0.121758725,0.017126284,,-0.058680658,-0.040600075,-0.042140231,-0.023099654,0.010294141,0.010294107,0.00678081,0.026061815,0.070850184,0.059688391,0.097744361,0.095271042,-0.046438557,0.040778881,,,0.014643163,-0.022656909,-0.009789157,,,-0.072786973,,0.069073491,-0.055870786,0.069377013,-0.021068663,,-0.005494982,-0.035383319,-0.04744465,-0.058016278,,,-0.027630804,0.118007014,,0.066946861,0.073707073,0.048829301,0.300627027,,-0.03870317,-0.094510838,0.306917327,,-0.022509004,0.032608679,0.06708222,-0.013289043,0.102947428,-0.003787927,-0.020312592,-0.254778759,,0.013467977,,-0.026996213,,0.030287198,0.067545114,,0.206191957,0.022321953,0.094145202,0.027562772,0.079199743,-0.022365591
9/28/2007,-0.151857863,0.10824669,0.02128655,-0.019522799,0.009368619,0.078799676,-0.108317843,0.077393749,-0.03089883,0.128916364,0.165686364,,,0.391210375,0.039329395,0.159217877,0.022667224,0.110574646,0.048562412,0.073316329,,-0.073208126,-0.006153867,0.037907293,0.042195016,0.012278251,0.219110343,0.085430495,0.109216017,0.148487213,,0.106096434,-0.066973599,0.057612449,0.144281598,0.019543379,0.068006665,-0.004385025,,0.093293207,0.078308911,0.090099731,0.123728333,0.100960701,0.10096072,-0.011697946,0.147695159,0.045540489,0.074342555,0.224315068,0.004271854,0.109483698,0.039407091,,,-0.029406698,0.000976065,-0.020025349,,,-0.006899177,,-0.019731561,0.084604666,-0.057113214,0.085408714,,0.025408929,-0.030567686,-0.021992657,0.056953642,,,0.021765356,0.062548925,,-0.059932497,-0.077200076,-0.00350673,0.069534789,,0.059413381,0.012651137,-0.08530319,,0.083205373,-0.04900179,-0.05967753,0.175084265,-0.009295082,0.145754137,0.030302993,-0.000366436,,-0.042981747,,0.068633149,,-0.012417574,0.12037053,,-0.014117018,0.048147382,0.083904052,0.022291703,0.058413363,0.180818302
10/31/2007,0.053714266,0.237701136,0.097114109,-0.074668147,0.07903324,-0.021412827,0.364079325,0.174213354,-0.061835815,0.027222918,-0.042941491,,,0.320524806,0.122267447,0.113654618,0.028382635,-0.074463584,-0.004179903,0.003177125,,-0.129445837,0.095975286,-0.002112882,0.047741679,-0.013746609,0.088030938,0.039227973,0.066220288,-0.011785142,,0.045930325,-0.055254096,0.091623447,-0.074833465,0.130419169,0.024466777,-0.020480056,,0.089264687,-0.019666549,-0.014552247,0.130168835,0.246320054,0.246320106,0.076528706,0.113606557,-0.015450329,0.082305317,0.211188811,0.040216495,0.061716142,0.421173891,,,-0.056113272,-0.043149425,-0.051215727,,,-0.057453947,,-0.054290392,-0.109548149,-0.086729129,-0.031874806,,0.249490946,-0.053153153,-0.076660992,-0.05764411,,,0.231360926,-0.023730723,,-0.011673152,0.026515377,-0.022404565,0.049014062,,0.011121634,0.105153792,0.235955126,,0.009070267,0.018320601,0.015815056,-0.037249446,0.092399216,0.019911528,-0.030959649,-0.175219976,,-0.100889614,,-0.106228514,,0.059532954,0.081818065,,-0.158031763,-0.160668919,0.023696686,-0.06656461,-0.003842461,0.158718331
11/30/2007,-0.249096146,-0.040694864,-0.12025058,-0.080095589,-0.090798993,-0.037014354,-0.028833836,-0.049411765,-0.027193248,-0.049217011,0.015815995,,,-0.001385709,-0.004298751,-0.008294266,-0.074102094,-0.067424242,0.00319006,-0.096595408,,-0.02422796,0.004289511,-0.152450112,-0.058441341,-0.1257174,0.066536546,-0.249879402,-0.139799993,-0.142055417,,-0.119689556,-0.251697115,-0.080660996,-0.07119115,0.073692586,-0.001837154,-0.10881299,,-0.073465701,-0.054513766,-0.027688377,0.007577426,-0.019801941,-0.019802014,-0.069681738,-0.022670396,-0.012520868,0.029207443,-0.009237875,-0.026378071,-0.088591817,0.002478043,,,-0.084056119,0.034904401,0.042802617,,,-0.086653439,,-0.08781315,-0.0081028,-0.12367265,0.034121524,-0.361617628,-0.084186698,-0.208372978,-0.137467204,-0.043882979,,,-0.025949018,-0.108535899,,-0.004845518,-0.066538981,-0.08574876,0.222341627,,-0.0456354,-0.050871103,-0.009999955,,0.051685424,-0.123313334,-0.055888283,0.139880886,-0.07363506,-0.015184462,-0.05218323,-0.239999981,,-0.010135077,,-0.031595069,-0.247368446,0.017679815,-0.038735455,,-0.214904174,-0.074897329,0.065972205,-0.097776215,0.031340398,-0.137942154
12/31/2007,-0.291766959,0.087037547,0.014000973,0.036031991,-0.005425822,0.056699894,-0.090909167,0.031765677,-0.056824211,-0.159457033,0.022968209,0.340857778,,0.020525736,-0.232056183,0.2872728,0.020358972,-0.24922827,-0.056066946,-0.037686284,,-0.111002935,0.035014841,-0.033904363,0.047142885,0.050953402,-0.043919479,0.091318264,0.027852839,0.027800522,,-0.124825935,-0.095603597,0.039508828,-0.010140199,0.077490775,-0.030061281,0.019677091,,0.08104422,-0.01983403,-0.027526853,-0.011388088,-0.002193391,-0.002193308,-0.078862128,0.033890646,0.038038883,0.025436892,0.171328671,0.02223927,0.078103733,-0.014282206,,,0.001663846,-0.035204271,-0.043398693,,,-0.057142834,,-0.086683385,-0.047046992,0.091351117,-0.047759166,0.020271873,0.059523793,-0.128605769,0.141871477,-0.022253129,,,-0.064627555,0.078630306,,-0.013085849,-0.07128205,0.09606414,0.009314569,,-0.031621792,-0.053102057,0.108815376,,-0.096153822,-0.124839734,-0.028188858,-0.208877158,-0.011244676,-0.063876556,-0.093258457,0.137426923,,-0.123842021,,0.057966488,-0.33372182,0.04521652,0.001879035,,-0.085072827,0.040721557,0.093376753,-0.001369825,0.053400982,-0.132413246
1/31/2008,-0.05914344,-0.316639688,-0.18254154,-0.105362789,-0.088704305,-0.173030473,-0.127167551,-0.129414901,0.009009037,0.003230005,-0.161269453,-0.128956183,,-0.28181116,0.07080118,0.046892624,-0.1182365,0.214239342,-0.070921986,-0.030054646,,-0.005476507,-0.026089453,-0.09493902,0.10186448,-0.023795358,-0.205498536,-0.177961059,-0.089187034,-0.076372276,,-0.168286551,0.080632755,-0.189008749,-0.189816144,-0.075479479,-0.27197976,-0.000247361,,-0.074247682,-0.087528857,-0.080039436,-0.006954992,-0.183924339,-0.183924341,0.021884558,-0.062354312,-0.053257344,0.0749241,0.192039801,-0.208552137,-0.02910472,-0.213622291,,,-0.1324751,0.03113023,0.016671222,,,-0.1119593,,0.052077264,0.103466336,0.015595168,-0.102972752,-0.129374571,-0.084269641,-0.035862069,-0.257552859,0.055476529,,,-0.046940914,-0.277189902,,-0.092506938,-0.088665442,-0.138766548,-0.055197666,,0.078017785,-0.166142201,-0.160248406,,-0.12499997,-0.076209051,-0.218999259,0.056105471,-0.201184213,-0.052941238,0.110904631,-0.065295654,,0.072342821,,-0.070287011,-0.11137028,-0.118852401,-0.066184329,,-0.123547094,-0.07983196,-0.124462034,0,-0.082407806,-0.175408426
2/29/2008,-0.104046307,-0.076388893,-0.036644661,-0.050775741,-0.015524868,-0.244471483,0.164238372,-0.072106552,0.073237041,-0.022966308,-0.170270225,0.05218391,,-0.102232609,-0.042493847,0.026443604,0.039999957,0.005346641,-0.170801527,0.02910803,,0.075991286,-0.08655125,-0.004489816,0.004095065,-0.110831269,0.327639036,0.082795699,-0.048815686,-0.027993106,,0.04992917,-0.042127774,-0.00168879,-0.019709932,-0.124314717,-0.00390966,0.012091442,,0.024333269,-0.0144405,-0.023341995,0.035675203,-0.165018578,-0.16501863,-0.007701146,-0.062927253,0.02907275,0.136734757,-0.17278798,-0.047805444,-0.134571546,0.109921311,,,0.009082465,-0.069537237,-0.057258065,,,0.04818971,,-0.051724176,-0.080437861,-0.025662554,0.064912868,0.076244809,-0.162402137,0.075822604,-0.061087758,-0.202156334,,,0.187050417,-0.130134237,,-0.083927999,-0.038508597,-0.071772963,0.050681903,,0.002508969,-0.097423293,-0.025147977,,0.04863215,-0.049180303,0.085236758,-0.112500072,0.064134163,0.026087031,-0.060791962,-0.122662267,,-0.02854187,,-0.031987115,-0.080708642,0.027131764,-0.075179284,,-0.140471555,0.044693573,0.167107757,0.027691154,-0.054950384,0.448383785
