date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KHC,KLAC,LBTYA,LRCX,MAR,MCHP,MDLZ,MNST,MSFT,MU,MXIM,MYL,NFLX,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,STX,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,ULTA,VOD,VRSK,VRTX,WBA,WDAY,WDC,WYNN,XLNX,XRAY
2001-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCAR,,,,,,,,,,,,,TTWO,,,,,,,,WDC,,,
2002-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,XRAY
2002-08-30,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDXX,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,,SBUX,,,,,,,,TTWO,,,,,,,,,,,
2002-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDXX,,,,INTU,,,,,,,,,MDLZ,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2003-02-28,,,,,,,,,,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2003-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDXX,,,,,,JBHT,,,,,,,,,,,,MYL,,,,,,,,,,,,,,,,,,,,,VOD,,,,,,,,
2003-08-29,,,,,,,,,,,,,,,,,,,,CELG,,,,,,,,,,,DISH,,,EBAY,,,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,,,,,,,,,,,,,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,LRCX,,,,MNST,,,,MYL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,MNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WYNN,,
2004-05-31,,,,,,,,,,,,ATVI,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2004-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ILMN,INCY,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,,SIRI,,,,,,,,,,,,,,,,,,
2004-11-30,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBHT,,,,,,,,,,,,,,,,,,,,,,SBUX,,,,,SYMC,,,,,,,,,,,,,,
2005-02-28,,,ADBE,,,,,,,,,ATVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAR,,,,,,,,,,,,,,,,,SBUX,,,,,,,,,,,,,,,,,,,
2005-05-31,,,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAR,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,,,,WDC,,,
2005-08-31,,,,,,,,,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,ESRX,,,,,,,,,,,,,,ILMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,,,,,,,
2005-11-30,,AAPL,,,,ADSK,,,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,,,,,,,,,,GOOGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,AAPL,,,,,,,,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,GOOGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,,,,,,,,,,,,,,,,,BMRN,,,,,,,,,,CSX,,,,,,,,ESRX,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,CTSH,,,,,,,,,,,,,,,,,,,IDXX,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,CTSH,,DISH,,,,,,,,,FOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOX,,,,,HAS,,,,,,,,,,,,LBTYA,,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,,,,,,,,,,,,ATVI,,BIDU,,,,,,,,,,,,,,,,,DISH,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,,,,NVDA,,,PCAR,,,,,,,,,,,,,,,,VOD,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCY,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOD,,,,,,,,
2008-02-29,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,CSX,,,,,,,,,,,,,,,,,,,,,IDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDC,,,XRAY
2008-05-30,,,,,,,,,,,,ATVI,,,,,,,,,,,,,,,CSX,,,,,,,,ESRX,,,,,,,GILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESRX,,,,,,,,,,HAS,,,,,,,,ISRG,,,,,,,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2008-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,,,GILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOM,REGN,,,,,,,,,,,,,,,,,,,,,
2009-02-27,,,,,,,,,,,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,,,,MDLZ,,,,,,,,,,,,,,,,,,,,SYMC,,,,,,,,,,,,,,
2009-05-29,,,,,,,,ALXN,,,AMZN,,,,,,,,,,,CHKP,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,BIDU,,,,,,,,CHKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBUX,,,,,,,,,,,,,,,,WDC,,,
2009-11-30,,AAPL,,,,,,,,,,,,,,,,,,,CERN,,,,,,,,CTSH,,,,,,,,,,,,,,,GOOGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-26,,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,CTSH,,,,,,,,,,,FOX,FOXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,CSX,,CTSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST,,,,,,,,HAS,,,,,,,INTU,ISRG,,,,,,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,ADSK,,,,,,,AVGO,,,,,,,,,,,,,,,,,CTXS,,,,,,,,,,,,,,,,,,,,,,INTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMUS,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,AVGO,,,,,,CDNS,,,,,,,,CSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLAC,LBTYA,,,,,,,,,,,,,,PCAR,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,AVGO,,,,,,,,,CHKP,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,,,,,,,,,,REGN,,,,,,,,,,,,,,,,,,,,,
2011-08-31,,AAPL,,,,,,,,,AMZN,,AVGO,,,,,,,,,CHKP,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNST,,,,,,,,,,,,,,SBUX,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,,,,,,,,CDNS,,CERN,CHKP,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,SBUX,,,,,,,,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,,,,,,BMRN,,,CELG,,,,,,,,CTAS,,,,,,,,,,,,,,,,,,,,,,,,,ISRG,,,,,,,,,,,,,,,,ORLY,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,,,,,,,,,,CERN,,,,,,,,,,,,,,,,FAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROST,SBUX,,,,,,,,,,,,VRSK,,,,,,,
2012-08-31,,,,,,,,,,AMGN,,,,,BIIB,,,,,,,,CHTR,CMCSA,,,,,,,,DLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,,,,,,AMGN,,,,,,,,,,,,,CHTR,,,,,,,,,,,,,,,,,,FOXA,,,,,,,,,,,,,,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,,SWKS,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,BIIB,,,,,CELG,,,,,,,,,,,,,,,,,,,,FOX,FOXA,,,,,,,,,,,,,JBHT,,,LBTYA,,,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBTYA,,,,,,,MU,,,,,,,,,,,,,,,STX,,,,,,,,,,,WBA,,,,,
2013-08-30,AAL,,,,,,,,,,,,,,,,BMRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYMC,,,TTWO,,,,,,,,WDC,,,
2013-11-29,AAL,,,,,,,,AMAT,,,,,,,,,,,CELG,,,,,,,,,,,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WBA,,,,,
2014-02-28,,,,,,,,,,,,,AVGO,,BIIB,,,,,,,,,,,,,,,,DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,,,,WDC,,,
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISH,,,,,,,,,,,GILD,,,,,,IDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDC,WYNN,,
2014-08-29,,,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILD,,,,,,,,,,,,,,,,LRCX,,,,,,,,,,,,,,,,,,,,,STX,,,,,,,,,,,,,,WYNN,,
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILD,,,,,,,,,INTC,,,,,,,LRCX,,,,,,MU,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAS,,,,,,,,,,,,,,GILD,,,,,,,,,INTC,,,,,,,,MAR,,,,,,,,,,,,,,,,ROST,,,,,,,,,,,,,,,,,,,,
2015-05-29,,AAPL,,,,,,,,AMGN,,,,,,,,,,CELG,,,,,,,,,,,,,,,,,,,,,,,,,,HOLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBUX,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,REGN,,SBUX,,,,,,,,,,,,,VRTX,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FB,FISV,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGN,,,,,,,,,,,,ULTA,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EA,,,,,,FISV,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,TMUS,,,,,,,,,,,,XLNX,
2016-05-31,,,,,,,ALGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FISV,,,,,,HAS,,,IDXX,,,,,,,,,,,,,,,,,,,,,ORLY,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTXS,,,,,,,,,,,,,,,,,,IDXX,,,,INTU,ISRG,,,,,,,,,,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
